id,BDL_10001,BDL_10002,BDL_10003,BDL_10004,BDL_10010,BDL_10011,BDL_10012
L1726,800.0,800.0,27.6,35.299999,1.0,0.0,76.0
L0012,744.0,744.0,26.6,28.799999,1.0,0.0,439.0
L0013,730.0,730.0,22.9,25.0,1.0,0.0,439.0
L0414,649.0,649.0,24.9,25.200001,1.0,0.0,266.0
L2064,621.0,621.0,29.6,35.799999,1.0,0.0,121.0
L0415,608.0,608.0,30.700001,29.700001,1.0,0.0,266.0
L0062,551.0,551.0,26.700001,,1.0,0.0,372.0
H1840,524.0,,25.0,35.099998,1.0,0.0,105.0
H1841,524.0,,26.299999,33.099998,1.0,0.0,105.0
H2145,345.0,,27.1,30.370001,1.0,0.0,67.0
H2146,345.0,,24.5,28.190001,1.0,0.0,67.0
H1724,188.0,,26.200001,,1.0,0.0,76.0
H1770,188.0,,27.9,,1.0,0.0,76.0
L1723,940.0,940.0,24.299999,31.200001,1.0,1.0,76.0
H2063,754.0,,34.299999,59.200001,1.0,1.0,126.0
L2062,747.0,747.0,38.299999,62.599998,1.0,1.0,126.0
L2150,736.0,736.0,27.9,48.5,1.0,1.0,86.0
L0411,726.0,726.0,41.400002,58.799999,1.0,1.0,108.0
L0015,673.0,673.0,36.799999,35.700001,1.0,1.0,397.0
L0412,659.0,659.0,42.700001,72.099998,1.0,1.0,108.0
L0413,574.0,574.0,33.200001,48.0,1.0,1.0,108.0
H1842,524.0,,31.700001,59.700001,1.0,1.0,105.0
H1843,524.0,,25.9,50.200001,1.0,1.0,105.0
H2148,364.0,,29.299999,,1.0,1.0,86.0
H2149,364.0,,31.4,,1.0,1.0,86.0
H0218,233.0,,26.799999,,1.0,1.0,147.0
H0219,233.0,,24.1,,1.0,1.0,147.0
H1722,188.0,,33.0,,1.0,1.0,76.0
H1922,188.0,,31.4,,1.0,1.0,76.0
L1846,824.0,824.0,25.700001,34.299999,1.0,0.0,105.0
L2480,795.0,795.0,19.1,27.6,1.0,0.0,71.0
L1495,737.0,737.0,20.4,21.0,1.0,0.0,82.0
H1798,724.0,,25.9,25.799999,1.0,0.0,184.0
L1496,720.0,720.0,19.700001,22.0,1.0,0.0,82.0
L1479,715.0,715.0,21.5,23.0,1.0,0.0,82.0
L2490,636.0,636.0,28.1,33.299999,1.0,0.0,155.0
L1845,625.0,625.0,23.5,29.6,1.0,0.0,105.0
H1206,548.0,,24.799999,24.5,1.0,0.0,169.0
L2479,529.0,529.0,20.799999,31.1,1.0,0.0,71.0
H1844,525.0,,25.700001,33.5,1.0,0.0,105.0
H1478,376.0,,21.9,25.200001,1.0,0.0,82.0
H1436,353.0,,20.6,22.299999,1.0,0.0,105.0
H1847,253.0,,21.4,,1.0,0.0,73.0
H1848,253.0,,21.1,,1.0,0.0,73.0
L2488,774.0,774.0,40.0,68.199997,1.0,1.0,155.0
L1477,682.0,682.0,24.700001,29.6,1.0,1.0,82.0
L1210,633.0,633.0,33.5,39.900002,1.0,1.0,184.0
L1946,599.0,599.0,24.799999,35.099998,1.0,1.0,82.0
L1949,595.0,595.0,25.799999,41.099998,1.0,1.0,82.0
L1796,563.0,563.0,21.9,38.099998,1.0,1.0,82.0
H1315,548.0,,28.700001,31.6,1.0,1.0,169.0
L1944,544.0,544.0,23.6,36.599998,1.0,1.0,82.0
L2489,533.0,533.0,41.0,68.699997,1.0,1.0,155.0
H1434,488.0,,30.5,42.700001,1.0,1.0,105.0
H1435,488.0,,28.799999,38.099998,1.0,1.0,105.0
L1207,427.0,427.0,28.799999,39.599998,1.0,1.0,169.0
L2478,410.0,410.0,37.099998,64.800003,1.0,1.0,71.0
H0701,343.0,,27.5,35.150002,1.0,1.0,136.0
H0702,343.0,,29.799999,35.07,1.0,1.0,136.0
L2477,259.0,259.0,32.299999,,1.0,1.0,71.0
L0822,944.0,944.0,25.1,24.5,1.0,0.0,248.0
H2092,752.0,,23.0,28.700001,1.0,0.0,124.0
H1872,751.0,,22.1,32.0,1.0,0.0,73.0
L1760,748.0,748.0,21.200001,24.1,1.0,0.0,74.0
L2093,666.0,666.0,23.0,28.4,1.0,0.0,124.0
L1871,637.0,637.0,18.6,23.6,1.0,0.0,75.0
L0817,590.0,590.0,29.200001,48.599998,1.0,0.0,172.0
H0820,582.0,,25.9,23.6,1.0,0.0,248.0
H0821,582.0,,29.9,29.299999,1.0,0.0,248.0
H1414,344.0,,27.6,38.299999,1.0,0.0,96.0
H1741,344.0,,25.6,31.6,1.0,0.0,96.0
L0109,257.0,257.0,,,1.0,0.0,239.0
H0818,218.0,,26.799999,,1.0,0.0,172.0
H0819,218.0,,26.4,,1.0,0.0,172.0
L0813,889.0,889.0,32.0,45.200001,1.0,1.0,184.0
L0108,862.0,862.0,37.900002,54.599998,1.0,1.0,344.0
L0110,776.0,776.0,33.599998,40.5,1.0,1.0,344.0
L0815,768.0,768.0,43.599998,64.300003,1.0,1.0,184.0
H2090,752.0,,30.799999,48.099998,1.0,1.0,124.0
H2091,752.0,,29.4,55.099998,1.0,1.0,124.0
L0457,682.0,682.0,28.5,42.5,1.0,1.0,189.0
L0812,667.0,667.0,31.200001,56.599998,1.0,1.0,184.0
L0814,667.0,667.0,31.9,52.0,1.0,1.0,184.0
L0111,655.0,655.0,35.599998,43.099998,1.0,1.0,344.0
L0816,574.0,574.0,32.299999,54.799999,1.0,1.0,184.0
H1416,344.0,,36.5,61.900002,1.0,1.0,96.0
H1751,344.0,,36.299999,62.900002,1.0,1.0,96.0
H0474,216.0,,26.4,,1.0,1.0,130.0
H0475,216.0,,28.4,,1.0,1.0,130.0
H1715,186.0,,29.700001,,1.0,1.0,74.0
H1716,186.0,,29.1,,1.0,1.0,74.0
H1199,550.0,,30.4,29.0,1.0,0.0,108.0
H1203,209.0,,25.5,,1.0,0.0,141.0
H1204,209.0,,24.0,,1.0,0.0,141.0
L1205,434.0,434.0,32.599998,47.200001,1.0,1.0,141.0
L1202,403.0,403.0,37.200001,51.900002,1.0,1.0,108.0
H1200,366.0,,38.700001,59.400002,1.0,1.0,108.0
H1201,366.0,,39.400002,56.599998,1.0,1.0,108.0
L0114,938.0,938.0,31.200001,39.0,1.0,0.0,201.0
L0810,931.0,931.0,28.4,28.4,1.0,0.0,259.0
L0116,928.0,928.0,29.1,30.6,1.0,0.0,201.0
L0811,921.0,921.0,34.700001,33.799999,1.0,0.0,259.0
L0115,896.0,896.0,27.9,30.200001,1.0,0.0,201.0
L1895,896.0,896.0,23.299999,28.799999,1.0,0.0,133.0
L1951,835.0,835.0,27.5,33.5,1.0,0.0,133.0
L0117,821.0,821.0,30.4,32.900002,1.0,0.0,201.0
L1897,798.0,798.0,23.9,28.9,1.0,0.0,133.0
H0807,711.0,,30.4,33.700001,1.0,0.0,259.0
H0808,711.0,,38.5,37.799999,1.0,0.0,259.0
H1786,541.0,,20.4,31.5,1.0,0.0,51.0
H1787,541.0,,19.4,27.9,1.0,0.0,51.0
H1283,367.0,,33.0,,1.0,0.0,216.0
H1284,367.0,,38.400002,,1.0,0.0,216.0
L0113,275.0,275.0,,,1.0,0.0,261.0
H2098,222.0,,24.1,,1.0,0.0,149.0
H2097,186.0,,27.200001,,1.0,0.0,109.0
H1720,181.0,,22.9,,1.0,0.0,69.0
L0804,736.0,736.0,40.900002,68.0,1.0,1.0,142.0
L0802,663.0,663.0,31.799999,73.0,1.0,1.0,142.0
L0806,655.0,655.0,37.700001,67.0,1.0,1.0,142.0
L1287,635.0,635.0,51.400002,68.900002,1.0,1.0,216.0
L0803,611.0,611.0,40.599998,73.800003,1.0,1.0,142.0
L0460,609.0,609.0,37.5,66.5,1.0,1.0,143.0
L1923,551.0,551.0,40.0,76.900002,1.0,1.0,69.0
L2096,551.0,551.0,34.400002,57.700001,1.0,1.0,109.0
H1784,541.0,,27.0,61.400002,1.0,1.0,51.0
L1780,491.0,491.0,37.299999,68.900002,1.0,1.0,69.0
L0461,483.0,483.0,39.700001,67.599998,1.0,1.0,143.0
L0805,442.0,442.0,40.299999,74.800003,1.0,1.0,142.0
L2095,433.0,433.0,27.5,63.099998,1.0,1.0,109.0
L1783,379.0,379.0,26.0,66.900002,1.0,1.0,51.0
H1285,367.0,,52.5,,1.0,1.0,216.0
H1298,367.0,,46.599998,,1.0,1.0,216.0
L2094,236.0,236.0,35.900002,,1.0,1.0,109.0
H0458,230.0,,37.5,,1.0,1.0,143.0
H0459,230.0,,34.0,,1.0,1.0,143.0
H1411,1017.0,,23.799999,29.4,1.0,0.0,122.0
L1409,854.0,854.0,30.6,40.799999,1.0,0.0,86.0
L0829,807.0,807.0,31.200001,40.200001,1.0,0.0,144.0
L1795,794.0,794.0,18.299999,29.799999,1.0,0.0,43.0
L0828,768.0,768.0,24.299999,35.200001,1.0,0.0,144.0
L0127,760.0,760.0,27.4,28.4,1.0,0.0,365.0
L0126,759.0,759.0,22.700001,22.4,1.0,0.0,468.0
L1711,755.0,755.0,21.299999,26.9,1.0,0.0,75.0
H2107,748.0,,21.4,23.0,1.0,0.0,120.0
H2108,748.0,,23.9,33.099998,1.0,0.0,120.0
L2101,742.0,742.0,33.0,42.299999,1.0,0.0,104.0
L0128,732.0,732.0,27.799999,30.0,1.0,0.0,365.0
L2102,701.0,701.0,30.6,46.0,1.0,0.0,104.0
L0125,680.0,680.0,22.4,,1.0,0.0,468.0
L0830,583.0,583.0,28.799999,39.799999,1.0,0.0,144.0
L2103,536.0,536.0,26.200001,36.400002,1.0,0.0,151.0
H1793,527.0,,18.5,30.1,1.0,0.0,43.0
H1794,527.0,,20.0,37.0,1.0,0.0,43.0
H1595,415.0,,28.700001,41.099998,1.0,0.0,92.0
H1596,415.0,,21.9,26.299999,1.0,0.0,92.0
H1412,370.0,,25.799999,30.700001,1.0,0.0,122.0
H1413,370.0,,30.299999,34.799999,1.0,0.0,122.0
H1410,302.0,,25.0,,1.0,0.0,86.0
H1710,187.0,,18.5,,1.0,0.0,75.0
H1766,187.0,,23.4,,1.0,0.0,75.0
H1714,174.0,,23.0,,1.0,0.0,83.0
L0471,772.0,772.0,29.6,53.099998,1.0,1.0,301.0
L0472,751.0,751.0,29.700001,52.0,1.0,1.0,301.0
L0473,655.0,655.0,30.200001,49.400002,1.0,1.0,301.0
L0470,612.0,612.0,23.200001,32.299999,1.0,1.0,301.0
L2099,598.0,598.0,35.799999,68.199997,1.0,1.0,104.0
L2100,585.0,585.0,36.799999,68.199997,1.0,1.0,104.0
L1408,559.0,559.0,38.599998,68.400002,1.0,1.0,86.0
L1788,557.0,557.0,43.099998,76.900002,1.0,1.0,43.0
L2104,545.0,545.0,34.099998,60.0,1.0,1.0,120.0
H1789,527.0,,44.099998,73.0,1.0,1.0,43.0
H1790,527.0,,41.900002,62.400002,1.0,1.0,43.0
L2105,505.0,505.0,33.400002,60.5,1.0,1.0,120.0
L2106,450.0,450.0,32.200001,54.0,1.0,1.0,120.0
H1597,415.0,,35.099998,59.400002,1.0,1.0,92.0
H1598,415.0,,39.5,68.400002,1.0,1.0,92.0
L1599,409.0,409.0,37.5,61.900002,1.0,1.0,92.0
H1406,380.0,,36.299999,77.900002,1.0,1.0,86.0
H1407,302.0,,34.400002,,1.0,1.0,86.0
H1707,187.0,,31.299999,,1.0,1.0,75.0
H1708,187.0,,33.900002,,1.0,1.0,75.0
H1712,174.0,,38.400002,,1.0,1.0,83.0
H1713,174.0,,40.200001,,1.0,1.0,83.0
L0063,698.0,698.0,22.5,19.9,1.0,0.0,421.0
L0426,687.0,687.0,20.0,22.6,1.0,0.0,98.0
L0428,687.0,687.0,20.200001,21.299999,1.0,0.0,98.0
L2131,600.0,600.0,23.299999,22.4,1.0,0.0,137.0
L2130,576.0,576.0,20.5,22.700001,1.0,0.0,137.0
L0064,572.0,572.0,18.1,,1.0,0.0,421.0
H1558,354.0,,21.0,23.4,1.0,0.0,106.0
L1559,327.0,327.0,19.6,,1.0,0.0,80.0
L2109,278.0,278.0,21.799999,,1.0,0.0,182.0
H0222,241.0,,25.5,,1.0,0.0,154.0
H0224,241.0,,18.5,,1.0,0.0,154.0
L2110,215.0,215.0,20.4,,1.0,0.0,182.0
H2127,184.0,,27.0,,1.0,0.0,107.0
H2128,184.0,,25.5,,1.0,0.0,107.0
L2129,940.0,940.0,32.700001,35.099998,1.0,1.0,502.0
L0427,833.0,833.0,31.4,48.599998,1.0,1.0,98.0
L1557,663.0,663.0,29.200001,42.700001,1.0,1.0,106.0
L1282,654.0,654.0,42.400002,54.200001,1.0,1.0,208.0
L2126,545.0,545.0,36.200001,55.099998,1.0,1.0,107.0
L2111,504.0,504.0,16.5,16.6,1.0,1.0,174.0
L0425,435.0,435.0,30.799999,64.599998,1.0,1.0,98.0
H1560,367.0,,30.299999,55.900002,1.0,1.0,119.0
H0221,359.0,,31.6,,1.0,1.0,154.0
H0223,359.0,,35.5,,1.0,1.0,154.0
L1556,353.0,353.0,27.6,29.9,1.0,1.0,106.0
H2124,184.0,,29.4,,1.0,1.0,107.0
H2125,184.0,,31.200001,,1.0,1.0,107.0
L0429,108.0,108.0,,,1.0,1.0,98.0
H1343,716.0,,32.5,26.799999,1.0,0.0,388.0
H1344,716.0,,29.200001,27.9,1.0,0.0,388.0
H0758,564.0,,22.5,21.4,1.0,0.0,111.0
H0759,564.0,,18.6,20.299999,1.0,0.0,111.0
L1345,544.0,544.0,34.299999,,1.0,0.0,388.0
L0112,927.0,927.0,29.0,30.299999,1.0,1.0,461.0
L0729,920.0,920.0,33.599998,64.900002,1.0,1.0,132.0
L0730,765.0,765.0,33.900002,63.700001,1.0,1.0,132.0
H0393,715.0,,25.299999,37.599998,1.0,1.0,104.0
H0394,715.0,,37.700001,72.800003,1.0,1.0,104.0
L0395,626.0,626.0,32.400002,61.0,1.0,1.0,104.0
L0731,410.0,410.0,19.200001,,1.0,1.0,132.0
L1077,927.0,927.0,21.200001,19.299999,1.0,0.0,439.0
H2316,735.0,,26.4,28.5,1.0,0.0,322.0
H1079,545.0,,24.700001,24.299999,1.0,0.0,166.0
H1080,545.0,,24.700001,24.799999,1.0,0.0,166.0
L1346,392.0,392.0,24.200001,,1.0,0.0,191.0
H1898,349.0,,18.1,19.09,1.0,0.0,165.0
H1899,349.0,,21.799999,22.540001,1.0,0.0,165.0
H1068,201.0,,21.700001,,1.0,0.0,132.0
H1069,201.0,,25.6,,1.0,0.0,132.0
L1078,1242.0,1242.0,23.799999,39.299999,1.0,1.0,439.0
L1083,885.0,885.0,28.4,34.200001,1.0,1.0,166.0
L2317,654.0,654.0,26.1,23.9,1.0,1.0,322.0
H1081,545.0,,34.0,57.0,1.0,1.0,166.0
H1290,545.0,,27.5,42.5,1.0,1.0,166.0
H1070,201.0,,28.5,,1.0,1.0,132.0
H1071,201.0,,33.5,,1.0,1.0,132.0
L0577,893.0,893.0,27.9,26.6,1.0,0.0,140.0
L0406,875.0,875.0,31.700001,44.099998,1.0,0.0,118.0
H1850,785.0,,21.9,32.400002,1.0,0.0,105.0
L0579,780.0,780.0,23.200001,21.9,1.0,0.0,124.0
L1849,764.0,764.0,21.9,34.400002,1.0,0.0,105.0
L1851,710.0,710.0,23.6,32.5,1.0,0.0,105.0
L0401,699.0,699.0,26.1,23.6,1.0,0.0,118.0
L1853,679.0,679.0,20.6,27.5,1.0,0.0,105.0
L0578,652.0,652.0,26.0,28.9,1.0,0.0,124.0
L0569,621.0,621.0,35.5,46.700001,1.0,0.0,198.0
L0593,566.0,566.0,27.5,24.299999,1.0,0.0,224.0
L0567,562.0,562.0,46.200001,49.299999,1.0,0.0,198.0
H0591,558.0,,29.299999,29.6,1.0,0.0,224.0
H0592,558.0,,31.4,28.299999,1.0,0.0,224.0
L1852,308.0,308.0,25.0,,1.0,0.0,105.0
L0580,274.0,274.0,40.700001,,1.0,0.0,210.0
L0581,222.0,222.0,29.9,,1.0,0.0,210.0
H2141,157.0,,,,1.0,0.0,115.0
H2142,157.0,,,,1.0,0.0,115.0
L0402,771.0,771.0,45.099998,51.0,1.0,1.0,118.0
L2144,763.0,763.0,35.200001,48.099998,1.0,1.0,115.0
H0568,733.0,,36.0,44.900002,1.0,1.0,198.0
L0407,704.0,704.0,29.1,43.799999,1.0,1.0,118.0
L0572,686.0,686.0,37.200001,47.0,1.0,1.0,157.0
L1089,683.0,683.0,41.799999,47.900002,1.0,1.0,141.0
L0400,626.0,626.0,38.299999,45.599998,1.0,1.0,118.0
L0571,619.0,619.0,32.5,44.099998,1.0,1.0,157.0
L0573,598.0,598.0,29.6,40.200001,1.0,1.0,157.0
L0576,571.0,571.0,33.400002,43.599998,1.0,1.0,140.0
H1328,528.0,,43.200001,42.0,1.0,1.0,133.0
L2143,437.0,437.0,35.200001,45.0,1.0,1.0,115.0
L0570,366.0,366.0,39.5,49.200001,1.0,1.0,198.0
H0574,347.0,,32.200001,40.130001,1.0,1.0,140.0
H0575,347.0,,26.799999,44.560001,1.0,1.0,140.0
H1087,210.0,,41.5,,1.0,1.0,141.0
H1281,210.0,,43.799999,,1.0,1.0,141.0
L0452,939.0,939.0,30.1,33.599998,1.0,0.0,99.0
L1729,920.0,920.0,24.200001,32.200001,1.0,0.0,69.0
L2136,901.0,901.0,23.700001,32.799999,1.0,0.0,69.0
L2137,901.0,901.0,26.700001,34.700001,1.0,0.0,69.0
H1903,856.0,,27.200001,30.6,1.0,0.0,155.0
L1901,827.0,827.0,21.200001,21.5,1.0,0.0,104.0
L0454,814.0,814.0,27.6,39.5,1.0,0.0,99.0
L0142,785.0,785.0,22.299999,22.6,1.0,0.0,138.0
L1902,780.0,780.0,24.5,25.799999,1.0,0.0,155.0
H2069,758.0,,27.0,30.299999,1.0,0.0,130.0
L2070,728.0,728.0,26.0,34.200001,1.0,0.0,130.0
L0161,713.0,713.0,25.4,40.400002,1.0,0.0,116.0
L0476,701.0,701.0,35.400002,,1.0,0.0,473.0
L0478,638.0,638.0,25.799999,44.099998,1.0,0.0,243.0
L1854,632.0,632.0,19.6,26.299999,1.0,0.0,70.0
L1900,616.0,616.0,26.5,38.099998,1.0,0.0,104.0
L0020,613.0,613.0,36.700001,58.799999,1.0,0.0,315.0
L0477,581.0,581.0,30.799999,28.700001,1.0,0.0,243.0
L0159,449.0,449.0,29.200001,33.599998,1.0,0.0,116.0
L0019,436.0,436.0,27.299999,,1.0,0.0,315.0
H1486,434.0,,17.0,24.9,1.0,0.0,49.0
H1487,434.0,,20.6,29.0,1.0,0.0,49.0
H1491,434.0,,17.5,20.0,1.0,0.0,49.0
H1511,357.0,,22.799999,23.6,1.0,0.0,109.0
H1512,357.0,,22.4,23.91,1.0,0.0,109.0
H1855,261.0,,21.200001,,1.0,0.0,70.0
H1936,261.0,,17.700001,,1.0,0.0,70.0
H0187,239.0,,27.799999,,1.0,0.0,152.0
H0189,239.0,,27.5,,1.0,0.0,152.0
L1484,777.0,777.0,27.6,53.799999,1.0,1.0,49.0
L2067,737.0,737.0,36.400002,56.299999,1.0,1.0,130.0
L2066,725.0,725.0,35.900002,52.299999,1.0,1.0,130.0
H0451,710.0,,46.0,58.0,1.0,1.0,99.0
H0453,710.0,,31.5,49.700001,1.0,1.0,99.0
L0141,686.0,686.0,32.5,53.299999,1.0,1.0,138.0
L1857,685.0,685.0,26.9,52.400002,1.0,1.0,77.0
L0158,674.0,674.0,38.599998,56.700001,1.0,1.0,116.0
L1510,673.0,673.0,28.9,50.599998,1.0,1.0,109.0
L1490,670.0,670.0,26.6,49.400002,1.0,1.0,49.0
L0160,664.0,664.0,31.700001,54.900002,1.0,1.0,116.0
L2134,663.0,663.0,46.099998,66.800003,1.0,1.0,69.0
L1858,620.0,620.0,30.799999,58.200001,1.0,1.0,77.0
L2068,609.0,609.0,35.5,53.0,1.0,1.0,130.0
H1728,578.0,,41.900002,61.900002,1.0,1.0,69.0
L2135,530.0,530.0,42.799999,61.900002,1.0,1.0,69.0
L1485,529.0,529.0,28.1,50.700001,1.0,1.0,49.0
H1905,524.0,,29.799999,50.299999,1.0,1.0,104.0
L1904,383.0,383.0,23.5,39.900002,1.0,1.0,104.0
H1509,357.0,,32.599998,55.400002,1.0,1.0,109.0
H1928,357.0,,33.700001,58.700001,1.0,1.0,109.0
H0186,239.0,,51.5,,1.0,1.0,152.0
H0188,239.0,,48.200001,,1.0,1.0,152.0
L2249,897.0,897.0,26.700001,,1.0,0.0,720.0
L2250,897.0,897.0,22.1,,1.0,0.0,720.0
L0027,854.0,854.0,24.0,23.799999,1.0,0.0,216.0
L0028,835.0,835.0,24.5,33.200001,1.0,0.0,216.0
H1860,759.0,,18.6,21.799999,1.0,0.0,79.0
L0026,724.0,724.0,26.200001,27.200001,1.0,0.0,216.0
L2500,687.0,687.0,20.799999,24.299999,1.0,0.0,162.0
L1861,674.0,674.0,19.9,26.9,1.0,0.0,79.0
L0025,595.0,595.0,18.200001,,1.0,0.0,535.0
L2543,573.0,573.0,17.799999,27.5,1.0,0.0,27.0
L1507,553.0,553.0,19.6,23.4,1.0,0.0,80.0
H1906,539.0,,20.6,19.799999,1.0,0.0,119.0
H1907,539.0,,20.6,24.299999,1.0,0.0,119.0
H1450,361.0,,21.4,23.700001,1.0,0.0,113.0
H1451,361.0,,21.1,24.200001,1.0,0.0,113.0
H1859,259.0,,17.700001,,1.0,0.0,79.0
H2072,206.0,,19.9,,1.0,0.0,133.0
L1449,889.0,889.0,21.799999,30.299999,1.0,1.0,113.0
L0143,778.0,778.0,22.799999,33.5,1.0,1.0,140.0
L2499,728.0,728.0,24.6,33.099998,1.0,1.0,162.0
L0144,721.0,721.0,25.700001,39.599998,1.0,1.0,140.0
L1863,715.0,715.0,18.299999,21.200001,1.0,1.0,79.0
L0439,709.0,709.0,23.1,29.6,1.0,1.0,105.0
H1506,694.0,,21.1,25.6,1.0,1.0,80.0
L0441,667.0,667.0,31.700001,38.599998,1.0,1.0,105.0
L2546,654.0,654.0,19.5,37.5,1.0,1.0,27.0
L0440,549.0,549.0,25.0,30.5,1.0,1.0,105.0
L0438,480.0,480.0,22.799999,27.5,1.0,1.0,105.0
H1447,361.0,,22.299999,27.5,1.0,1.0,113.0
H1448,361.0,,22.9,29.5,1.0,1.0,113.0
H1862,259.0,,19.4,,1.0,1.0,79.0
H2071,206.0,,23.1,,1.0,1.0,133.0
L1465,1053.0,1053.0,18.700001,20.299999,1.0,0.0,112.0
L0784,1015.0,1015.0,19.9,25.4,1.0,0.0,144.0
L1212,935.0,935.0,27.9,25.9,1.0,0.0,358.0
L0420,909.0,909.0,21.200001,23.4,1.0,0.0,131.0
L2382,845.0,845.0,20.200001,23.1,1.0,0.0,144.0
L0787,833.0,833.0,25.799999,32.299999,1.0,0.0,144.0
L1938,807.0,807.0,20.4,24.1,1.0,0.0,95.0
L1177,763.0,763.0,23.0,19.700001,1.0,0.0,358.0
H2089,743.0,,16.6,19.6,1.0,0.0,115.0
L0786,740.0,740.0,22.1,25.200001,1.0,0.0,144.0
L0785,738.0,738.0,23.4,26.1,1.0,0.0,144.0
L1582,728.0,728.0,28.299999,28.200001,1.0,0.0,234.0
L1581,665.0,665.0,26.1,27.4,1.0,0.0,252.0
L0058,664.0,664.0,20.700001,22.200001,1.0,0.0,366.0
L0059,656.0,656.0,24.4,26.6,1.0,0.0,281.0
H1466,497.0,,23.200001,23.9,1.0,0.0,112.0
H1546,474.0,,20.1,22.0,1.0,0.0,89.0
H0265,377.0,,25.0,,1.0,0.0,171.0
H0267,377.0,,26.299999,,1.0,0.0,171.0
H0182,237.0,,21.299999,,1.0,0.0,149.0
H0184,237.0,,22.299999,,1.0,0.0,149.0
L2087,951.0,951.0,23.299999,35.799999,1.0,1.0,115.0
L1908,950.0,950.0,23.299999,38.900002,1.0,1.0,122.0
L0421,937.0,937.0,22.9,31.5,1.0,1.0,131.0
L1778,901.0,901.0,26.5,31.200001,1.0,1.0,95.0
L1211,900.0,900.0,37.5,46.299999,1.0,1.0,358.0
L0266,880.0,880.0,22.9,29.799999,1.0,1.0,171.0
L2385,832.0,832.0,29.1,47.5,1.0,1.0,144.0
L1464,804.0,804.0,19.1,26.1,1.0,1.0,112.0
L1730,802.0,802.0,22.299999,24.1,1.0,1.0,95.0
L1777,777.0,777.0,36.099998,38.400002,1.0,1.0,358.0
L1178,764.0,764.0,26.5,31.700001,1.0,1.0,322.0
L0783,753.0,753.0,21.799999,33.0,1.0,1.0,120.0
L1910,740.0,740.0,29.5,44.5,1.0,1.0,122.0
H1179,729.0,,37.200001,49.099998,1.0,1.0,322.0
H1180,729.0,,30.1,38.0,1.0,1.0,322.0
L2088,642.0,642.0,17.700001,41.299999,1.0,1.0,115.0
L0419,624.0,624.0,22.799999,36.599998,1.0,1.0,131.0
L1909,620.0,620.0,29.5,50.700001,1.0,1.0,122.0
H0780,573.0,,21.1,32.200001,1.0,1.0,120.0
H0782,573.0,,22.1,29.799999,1.0,1.0,120.0
L0779,543.0,543.0,27.4,42.700001,1.0,1.0,120.0
H1329,516.0,,33.900002,31.0,1.0,1.0,153.0
H1330,516.0,,29.9,33.5,1.0,1.0,153.0
L0781,512.0,512.0,29.700001,48.599998,1.0,1.0,120.0
H1463,497.0,,20.700001,33.599998,1.0,1.0,112.0
L1294,496.0,496.0,28.9,34.0,1.0,1.0,252.0
H1544,474.0,,27.700001,49.799999,1.0,1.0,89.0
H1545,474.0,,25.200001,39.900002,1.0,1.0,89.0
H1197,385.0,,38.599998,,1.0,1.0,234.0
H1198,385.0,,30.299999,,1.0,1.0,234.0
H0181,237.0,,28.200001,,1.0,1.0,149.0
H0183,237.0,,32.599998,,1.0,1.0,149.0
L0185,154.0,154.0,,,1.0,1.0,149.0
L0626,831.0,831.0,24.9,31.6,1.0,0.0,149.0
L0627,588.0,588.0,24.200001,28.4,1.0,0.0,149.0
L0029,706.0,706.0,31.4,44.099998,1.0,1.0,402.0
L0416,560.0,560.0,30.299999,38.599998,1.0,1.0,110.0
L0417,414.0,414.0,38.5,57.200001,1.0,1.0,110.0
L0418,414.0,414.0,33.299999,45.599998,1.0,1.0,110.0
H0623,197.0,,27.799999,,1.0,1.0,149.0
H0624,197.0,,31.9,,1.0,1.0,149.0
L0924,197.0,197.0,35.099998,,1.0,1.0,149.0
L1563,925.0,925.0,20.799999,23.1,1.0,0.0,73.0
L1393,672.0,672.0,27.9,26.299999,1.0,0.0,276.0
H1561,367.0,,20.799999,33.400002,1.0,1.0,73.0
H1562,367.0,,18.700001,28.299999,1.0,1.0,73.0
L1399,1018.0,1018.0,13.5,22.299999,1.0,0.0,33.0
L1246,979.0,979.0,29.0,35.0,1.0,0.0,176.0
L1864,968.0,968.0,23.4,24.700001,1.0,0.0,91.0
L1865,842.0,842.0,23.1,25.299999,1.0,0.0,91.0
L0329,807.0,807.0,25.5,30.9,1.0,0.0,112.0
H0030,757.0,,18.4,19.6,1.0,0.0,392.0
H0031,757.0,,21.1,21.6,1.0,0.0,392.0
L0333,634.0,634.0,23.5,26.799999,1.0,0.0,112.0
L0331,624.0,624.0,27.799999,35.5,1.0,0.0,112.0
L0032,542.0,542.0,24.299999,,1.0,0.0,321.0
L0327,480.0,480.0,25.9,30.799999,1.0,0.0,112.0
H1397,460.0,,15.6,25.799999,1.0,0.0,33.0
H1398,460.0,,14.8,24.700001,1.0,0.0,33.0
H0146,353.0,,25.6,25.0,1.0,0.0,148.0
H0148,352.0,,23.700001,25.0,1.0,0.0,147.0
L1395,923.0,923.0,19.799999,33.200001,1.0,1.0,58.0
L2507,855.0,855.0,25.700001,39.700001,1.0,1.0,170.0
H0328,723.0,,28.5,47.0,1.0,1.0,112.0
H0330,723.0,,24.0,34.0,1.0,1.0,112.0
L0332,681.0,681.0,25.799999,40.700001,1.0,1.0,112.0
L1394,666.0,666.0,31.1,50.799999,1.0,1.0,270.0
L1868,618.0,618.0,21.4,34.200001,1.0,1.0,91.0
